upi_id,customer_id,bank_name,account_type,date_added,status
kelly4519@upi,cust103662,icici,credit_card_linked,30-04-2023,active
bryan7130@upi,cust100740,kotak,savings,21-07-2025,active
cynthia3885@upi,cust107459,pnb,savings,22-01-2023,active
aaron7586@upi,cust109252,icici,current,07-10-2023,active
erik6973@upi,cust100768,pnb,current,23-07-2024,active
carolyn9468@upi,cust104444,hdfc,credit_card_linked,25-02-2023,active
david8389@upi,cust105066,sbi,current,20-07-2025,active
karen5841@upi,cust108233,pnb,savings,14-10-2023,active
daniel6087@upi,cust107171,pnb,credit_card_linked,21-07-2025,active
paige6179@upi,cust106744,sbi,credit_card_linked,10-12-2024,active
bryan5983@upi,cust107878,pnb,credit_card_linked,16-03-2025,active
wendy6037@upi,cust106034,icici,savings,21-12-2024,active
harold9748@upi,cust101806,kotak,savings,18-04-2025,active
brandon1328@upi,cust103436,kotak,savings,12-02-2022,active
diana4980@upi,cust108729,pnb,current,13-08-2024,active
rita8049@upi,cust108620,sbi,current,18-06-2025,active
william2512@upi,cust104323,sbi,savings,09-12-2021,active
jamie1579@upi,cust109115,icici,credit_card_linked,31-12-2024,active
heather4950@upi,cust103690,pnb,current,23-05-2025,active
katelyn4381@upi,cust105416,axis,savings,06-09-2023,active
billy3877@upi,cust106311,sbi,credit_card_linked,18-07-2024,active
ruth6856@upi,cust109874,hdfc,current,20-06-2025,active
kenneth6671@upi,cust100857,axis,credit_card_linked,03-02-2024,active
bailey6696@upi,cust103161,sbi,credit_card_linked,06-07-2022,active
leonard9848@upi,cust107401,axis,current,15-09-2023,blocked
marie9111@upi,cust108433,sbi,current,16-06-2024,active
beth6007@upi,cust101084,hdfc,savings,27-07-2025,active
robert7891@upi,cust101252,pnb,savings,26-07-2025,active
lawrence7897@upi,cust104348,icici,savings,23-11-2020,suspended
brian5241@upi,cust107365,pnb,credit_card_linked,20-07-2025,active
scott4467@upi,cust105119,hdfc,savings,03-12-2024,active
joseph1644@upi,cust105581,axis,savings,18-09-2024,active
jessica7662@upi,cust106699,pnb,current,12-07-2024,active
spencer1632@upi,cust100615,axis,savings,29-05-2023,active
stephanie1831@upi,cust104263,sbi,current,23-02-2025,suspended
jane6577@upi,cust108163,axis,current,20-03-2025,active
carl5384@upi,cust101354,sbi,savings,23-01-2024,active
craig7885@upi,cust103611,sbi,savings,20-11-2022,active
matthew8477@upi,cust108146,hdfc,credit_card_linked,20-05-2022,active
amber1188@upi,cust108014,pnb,savings,11-05-2023,active
matthew5136@upi,cust101639,kotak,current,08-07-2025,active
damon9302@upi,cust105650,kotak,current,31-07-2023,active
lori1576@upi,cust100116,pnb,savings,15-07-2025,active
mitchell8891@upi,cust101057,hdfc,credit_card_linked,18-04-2025,active
jane7383@upi,cust107850,sbi,credit_card_linked,27-06-2025,suspended
ryan2740@upi,cust103233,sbi,current,25-05-2025,active
jaime7415@upi,cust107534,sbi,current,04-07-2023,active
robert5082@upi,cust106530,pnb,credit_card_linked,07-03-2025,active
ashley4006@upi,cust101044,pnb,savings,15-10-2021,active
luis9677@upi,cust107698,sbi,current,21-09-2024,active
julie4209@upi,cust106525,sbi,savings,08-11-2021,active
wesley9576@upi,cust100247,kotak,credit_card_linked,18-06-2025,suspended
joshua9524@upi,cust102250,axis,credit_card_linked,02-11-2024,active
donald3412@upi,cust104783,axis,savings,10-06-2021,active
madeline1053@upi,cust101539,kotak,savings,21-07-2025,active
mrs.7924@upi,cust102363,icici,savings,10-04-2023,active
christopher6043@upi,cust101959,sbi,credit_card_linked,15-05-2022,active
brittany3078@upi,cust106167,pnb,savings,24-10-2024,active
katelyn6065@upi,cust104006,axis,credit_card_linked,10-02-2023,active
jeanette4595@upi,cust105681,sbi,credit_card_linked,31-05-2025,active
yvonne9636@upi,cust102604,axis,credit_card_linked,22-09-2023,active
tyler3642@upi,cust104679,axis,current,12-06-2025,blocked
emily8839@upi,cust100827,icici,savings,03-05-2025,active
donna4073@upi,cust109430,sbi,savings,18-07-2025,active
steven5053@upi,cust103349,sbi,credit_card_linked,26-04-2025,active
curtis8187@upi,cust108917,icici,credit_card_linked,05-07-2025,active
lisa9507@upi,cust108665,kotak,credit_card_linked,25-09-2024,active
stacey8714@upi,cust108732,icici,credit_card_linked,27-10-2021,active
jennifer9804@upi,cust105528,icici,current,26-07-2022,active
james2562@upi,cust108997,hdfc,savings,29-10-2023,active
lynn7516@upi,cust101092,axis,savings,21-11-2024,active
mrs.3594@upi,cust105792,icici,credit_card_linked,23-10-2023,active
deborah5976@upi,cust103197,kotak,current,12-10-2023,active
laurie1808@upi,cust100057,icici,current,27-09-2023,active
kendra6346@upi,cust102942,kotak,current,23-01-2023,active
miss2616@upi,cust102821,icici,credit_card_linked,11-11-2023,active
jordan5971@upi,cust100996,hdfc,current,30-06-2025,active
william3702@upi,cust101521,icici,current,08-01-2025,active
austin9938@upi,cust109023,icici,savings,17-03-2025,active
elizabeth4076@upi,cust102600,sbi,credit_card_linked,24-07-2025,active
richard1694@upi,cust109514,kotak,current,19-05-2024,active
maria9575@upi,cust107266,icici,current,01-01-2024,active
stephanie7857@upi,cust104475,hdfc,current,27-07-2025,active
elizabeth8070@upi,cust101730,axis,credit_card_linked,27-05-2024,active
michael1807@upi,cust100320,kotak,current,01-08-2025,active
michael2124@upi,cust100320,axis,current,22-04-2025,suspended
clarence7446@upi,cust104189,hdfc,credit_card_linked,01-07-2025,active
kaitlyn1672@upi,cust108476,pnb,credit_card_linked,02-08-2025,active
jeffrey6162@upi,cust102946,icici,current,07-03-2024,suspended
jody7024@upi,cust106487,kotak,current,28-04-2021,active
mr.9726@upi,cust106374,kotak,current,28-07-2022,active
amanda8172@upi,cust100880,kotak,current,26-03-2025,active
melanie8883@upi,cust105934,icici,current,30-03-2025,active
lori4266@upi,cust102514,kotak,savings,24-09-2021,active
megan8190@upi,cust107745,axis,current,20-12-2024,active
michael4089@upi,cust101412,icici,current,17-06-2023,active
angela5986@upi,cust108489,sbi,savings,01-02-2025,active
tammy3259@upi,cust106155,sbi,current,04-12-2024,active
charles2743@upi,cust108026,kotak,current,10-08-2024,active
ricky8080@upi,cust105920,pnb,savings,22-07-2024,active
evan8572@upi,cust103536,axis,current,17-05-2024,active
lauren4258@upi,cust108658,kotak,current,24-12-2022,active
larry2040@upi,cust100543,icici,savings,22-10-2024,active
sean1740@upi,cust103192,sbi,current,03-12-2022,active
daniel7704@upi,cust104398,pnb,current,02-09-2023,active
danny8590@upi,cust108914,pnb,credit_card_linked,31-08-2023,active
rodney4668@upi,cust103564,pnb,savings,13-01-2025,active
mr.9106@upi,cust101203,sbi,credit_card_linked,13-04-2025,active
laura4044@upi,cust100710,axis,savings,23-12-2024,active
adam2187@upi,cust101281,axis,savings,25-11-2024,active
rebecca8670@upi,cust101699,axis,credit_card_linked,08-03-2022,active
cheryl2179@upi,cust101441,kotak,current,07-03-2025,active
michael8918@upi,cust108846,pnb,credit_card_linked,25-12-2022,active
james4424@upi,cust100438,kotak,credit_card_linked,01-04-2025,active
emily4357@upi,cust106379,sbi,savings,10-10-2024,active
christopher9633@upi,cust105525,pnb,current,28-12-2023,active
john4270@upi,cust109867,kotak,current,18-02-2025,active
kristina8729@upi,cust102188,pnb,current,09-03-2022,active
brittany7357@upi,cust105429,axis,credit_card_linked,08-11-2023,active
glenda5222@upi,cust108286,kotak,credit_card_linked,29-04-2025,active
jack7759@upi,cust104960,sbi,credit_card_linked,09-02-2022,suspended
diana4503@upi,cust100917,kotak,credit_card_linked,20-03-2024,active
travis6404@upi,cust105164,icici,current,01-05-2023,active
melissa9860@upi,cust106150,pnb,savings,30-11-2023,active
lisa5227@upi,cust105546,pnb,savings,11-12-2024,active
kendra9419@upi,cust108627,axis,credit_card_linked,25-07-2025,active
paul5347@upi,cust102013,hdfc,savings,27-09-2022,active
susan3051@upi,cust100694,sbi,current,08-05-2025,active
reginald1041@upi,cust108728,sbi,credit_card_linked,21-02-2025,active
shawn4322@upi,cust105367,axis,current,19-12-2023,active
destiny6924@upi,cust105158,pnb,credit_card_linked,26-06-2024,blocked
joe2141@upi,cust108883,icici,current,20-03-2025,active
steven5519@upi,cust105076,sbi,savings,13-09-2023,active
beth8182@upi,cust109326,sbi,credit_card_linked,07-03-2022,active
carrie1181@upi,cust100077,pnb,credit_card_linked,14-06-2022,active
shawn8441@upi,cust105973,axis,credit_card_linked,26-07-2023,active
wesley1801@upi,cust109497,kotak,savings,02-12-2024,active
rebecca1653@upi,cust102427,sbi,credit_card_linked,17-07-2021,active
ellen7487@upi,cust102310,axis,savings,26-08-2024,active
justin1467@upi,cust101312,axis,savings,23-11-2024,active
tonya2416@upi,cust107496,axis,credit_card_linked,10-04-2024,active
destiny3950@upi,cust103762,axis,current,24-04-2025,active
megan4590@upi,cust100426,icici,savings,06-12-2024,active
yolanda5426@upi,cust102491,icici,credit_card_linked,16-07-2022,active
judy9272@upi,cust103414,sbi,credit_card_linked,04-04-2025,active
hannah8615@upi,cust105966,hdfc,current,16-06-2023,active
chad7596@upi,cust107805,sbi,current,03-08-2025,active
april5465@upi,cust101845,axis,current,01-05-2025,active
james8120@upi,cust102138,icici,savings,30-07-2025,active
stephanie7813@upi,cust107820,icici,credit_card_linked,07-07-2025,active
elizabeth7324@upi,cust102115,sbi,credit_card_linked,08-07-2025,active
jeffrey7109@upi,cust109856,kotak,savings,21-06-2025,active
dennis5946@upi,cust100122,hdfc,current,03-02-2025,active
lisa5143@upi,cust107018,icici,credit_card_linked,01-05-2025,active
brian5694@upi,cust105375,pnb,current,20-12-2022,active
dr.6806@upi,cust106937,sbi,savings,28-08-2023,active
pamela5145@upi,cust109388,kotak,credit_card_linked,14-04-2025,active
mario6090@upi,cust102568,kotak,savings,05-08-2024,active
richard2539@upi,cust101174,pnb,credit_card_linked,05-11-2024,active
julia7495@upi,cust107968,axis,current,11-08-2024,active
thomas2138@upi,cust106717,axis,savings,08-05-2025,active
seth3998@upi,cust107071,pnb,savings,13-05-2023,active
tracy8597@upi,cust109560,pnb,savings,12-11-2023,active
brian2923@upi,cust105079,icici,savings,20-05-2023,active
tammy4986@upi,cust106780,kotak,savings,01-07-2025,active
kylie4260@upi,cust103075,kotak,savings,18-09-2024,active
cindy4229@upi,cust105627,pnb,savings,08-04-2025,active
katelyn8769@upi,cust101721,hdfc,current,29-04-2025,active
sara2120@upi,cust106418,axis,current,02-01-2025,active
ronald5006@upi,cust101095,sbi,current,25-01-2024,active
autumn9304@upi,cust107017,pnb,current,02-09-2024,active
daniel2591@upi,cust108003,sbi,savings,26-11-2023,active
mrs.3244@upi,cust109893,hdfc,credit_card_linked,13-06-2025,active
andrea1873@upi,cust107737,icici,savings,16-04-2024,active
elizabeth9180@upi,cust105529,icici,savings,06-03-2024,active
james6113@upi,cust108337,axis,current,03-08-2025,active
philip5809@upi,cust104193,pnb,savings,18-08-2024,active
brittany1970@upi,cust102920,icici,savings,17-12-2023,active
alyssa2095@upi,cust108017,sbi,savings,08-05-2024,active
joshua1443@upi,cust101570,pnb,current,27-05-2025,active
shannon5971@upi,cust101540,pnb,credit_card_linked,09-05-2023,active
christina7537@upi,cust106738,kotak,credit_card_linked,12-09-2024,active
amanda3320@upi,cust108637,kotak,credit_card_linked,26-02-2025,active
jonathan8758@upi,cust103374,hdfc,current,12-04-2023,active
stephanie5431@upi,cust104991,kotak,credit_card_linked,22-09-2024,active
stacy5220@upi,cust108512,sbi,savings,16-03-2025,active
janice2326@upi,cust108223,pnb,credit_card_linked,16-05-2025,active
shane2872@upi,cust106132,axis,current,04-08-2025,active
jacqueline1493@upi,cust102818,pnb,savings,01-11-2024,blocked
mr.4801@upi,cust106832,hdfc,credit_card_linked,22-03-2025,active
bob6021@upi,cust108096,axis,current,02-10-2021,active
brent4591@upi,cust108005,axis,credit_card_linked,12-07-2025,active
dawn8757@upi,cust104738,axis,credit_card_linked,10-09-2023,active
mr.7037@upi,cust104513,sbi,savings,26-11-2024,active
kathleen6813@upi,cust105281,axis,credit_card_linked,21-09-2024,active
john9728@upi,cust105967,axis,savings,15-04-2023,active
jordan7096@upi,cust106636,axis,credit_card_linked,26-10-2024,active
richard8397@upi,cust109514,hdfc,savings,06-04-2024,active
ronald5348@upi,cust104117,axis,savings,05-06-2025,active
matthew1858@upi,cust101792,icici,savings,29-02-2024,active
patricia6170@upi,cust100456,icici,credit_card_linked,12-08-2024,blocked
christine7303@upi,cust106493,axis,current,15-06-2025,active
eric4080@upi,cust106799,sbi,credit_card_linked,01-08-2024,suspended
christopher4258@upi,cust103633,axis,credit_card_linked,06-08-2024,active
bonnie7747@upi,cust100862,sbi,savings,27-10-2020,active
ryan6087@upi,cust109642,axis,savings,06-01-2025,active
johnathan4215@upi,cust106313,pnb,credit_card_linked,02-04-2024,active
robert6185@upi,cust100158,axis,current,21-02-2025,active
brandon3623@upi,cust101450,axis,credit_card_linked,11-05-2025,active
ronald5449@upi,cust102649,kotak,savings,03-12-2023,active
andrew3482@upi,cust102764,hdfc,current,19-01-2025,active
mrs.4166@upi,cust100643,sbi,current,08-01-2021,active
brooke6416@upi,cust104056,kotak,current,07-08-2024,active
barbara8181@upi,cust100755,axis,savings,02-02-2024,active
tina3785@upi,cust106976,icici,credit_card_linked,20-10-2023,active
samantha8210@upi,cust100591,kotak,current,03-07-2024,suspended
shawn7440@upi,cust102345,kotak,current,21-06-2025,active
lynn5751@upi,cust108747,axis,current,26-01-2024,active
joy8469@upi,cust100224,icici,credit_card_linked,15-04-2025,active
jack6431@upi,cust100688,sbi,savings,02-08-2025,active
kayla8143@upi,cust103417,pnb,credit_card_linked,09-06-2023,active
frank1386@upi,cust108792,pnb,savings,25-07-2025,active
april3066@upi,cust109656,kotak,credit_card_linked,13-02-2025,active
amy6914@upi,cust107362,sbi,credit_card_linked,17-05-2022,active
martha4567@upi,cust102552,kotak,credit_card_linked,28-03-2025,active
george5032@upi,cust101954,pnb,savings,09-07-2025,active
desiree2821@upi,cust106705,pnb,savings,21-11-2024,active
matthew6242@upi,cust101969,kotak,savings,16-03-2025,active
zachary3207@upi,cust108941,sbi,credit_card_linked,21-11-2024,active
stephanie8041@upi,cust105401,hdfc,savings,02-12-2022,active
douglas4971@upi,cust100396,kotak,credit_card_linked,22-01-2025,active
jill2615@upi,cust100437,axis,savings,27-03-2021,active
thomas2653@upi,cust107325,kotak,savings,28-10-2024,suspended
rachel7040@upi,cust105846,hdfc,current,16-06-2023,active
lauren6514@upi,cust104630,hdfc,savings,23-01-2025,active
linda4821@upi,cust108044,axis,credit_card_linked,26-05-2025,active
sarah6872@upi,cust109260,icici,current,26-10-2024,active
robert2807@upi,cust108771,axis,savings,09-04-2024,active
deborah2650@upi,cust109994,kotak,current,24-03-2024,active
lori9497@upi,cust104700,kotak,current,19-06-2025,active
kevin4455@upi,cust100080,axis,current,04-11-2024,active
donna9648@upi,cust100420,pnb,credit_card_linked,01-05-2025,active
joshua1217@upi,cust106654,icici,credit_card_linked,08-04-2025,active
amanda9546@upi,cust108612,kotak,credit_card_linked,12-07-2025,active
jessica2142@upi,cust104190,kotak,current,07-08-2024,active
jerry1148@upi,cust101527,axis,current,16-12-2024,active
casey3259@upi,cust100995,pnb,savings,15-01-2025,active
kendra1684@upi,cust104717,hdfc,credit_card_linked,24-11-2024,active
johnathan7733@upi,cust106313,hdfc,savings,16-02-2025,active
rebecca5036@upi,cust100662,pnb,current,27-09-2023,active
william3484@upi,cust101820,sbi,current,25-03-2025,active
richard9508@upi,cust102883,hdfc,current,13-03-2024,active
aaron2304@upi,cust108237,axis,current,28-03-2023,active
jacob4472@upi,cust102647,sbi,savings,27-01-2025,active
cynthia5253@upi,cust105146,hdfc,credit_card_linked,14-01-2025,suspended
john3918@upi,cust102039,icici,current,06-04-2025,active
paul9980@upi,cust100347,sbi,current,09-07-2023,active
denise7039@upi,cust102996,pnb,current,19-05-2025,active
kerri5838@upi,cust102963,icici,savings,10-05-2024,active
laura3404@upi,cust107630,pnb,credit_card_linked,30-09-2024,active
ariana7402@upi,cust101587,icici,credit_card_linked,02-09-2024,active
tamara5064@upi,cust104735,pnb,savings,31-08-2024,active
kelly5193@upi,cust106383,pnb,credit_card_linked,30-12-2024,active
stacy3107@upi,cust101555,pnb,current,28-07-2025,active
christopher5383@upi,cust101875,pnb,current,29-06-2024,active
andrew1143@upi,cust106396,hdfc,savings,10-07-2025,active
john9692@upi,cust108903,icici,savings,27-02-2025,active
john1264@upi,cust104719,kotak,savings,14-11-2022,active
tammy5797@upi,cust106480,hdfc,savings,26-08-2023,active
kayla4368@upi,cust107315,kotak,savings,23-07-2025,active
kyle1954@upi,cust106689,icici,credit_card_linked,17-11-2023,active
brian6240@upi,cust108444,axis,current,13-11-2023,suspended
colleen2583@upi,cust104050,kotak,savings,08-12-2024,active
donald9498@upi,cust102088,sbi,current,20-06-2025,active
steven8153@upi,cust108023,pnb,credit_card_linked,24-02-2025,active
brandon1326@upi,cust100733,kotak,credit_card_linked,03-08-2022,active
nathan5280@upi,cust100479,hdfc,credit_card_linked,10-07-2025,active
diana4306@upi,cust105488,pnb,credit_card_linked,12-05-2022,active
christopher6204@upi,cust105703,pnb,current,07-04-2025,active
dr.4645@upi,cust102270,sbi,current,20-06-2025,active
joshua7687@upi,cust106318,kotak,credit_card_linked,31-01-2022,active
